msno,city,bd,gender,registered_via,registration_init_time
wlEH7xHA0hy/pEEnaxpE6wRGtswna/XA89VjxyBGXhs=,1,0,,7,20120516
mIYSEjW8jonQeLWCsL5dGMPqDYbxYoPypYIw4uAzkeM=,5,20,male,3,20150908
CLBPZ6jgDUF8o0BeevEV+m1RLB9WVtTq0gIsin+gOvY=,1,0,,9,20151229
6h1rBAzyOxlWyXA1E1ScFcuEOutUfCPA2ZRGsViu+Gc=,1,0,,3,20120619
U4cSQypRpF6EFQ/Rty4gD+2psuN/uxs74lypdsF5/H0=,8,27,male,7,20160408
f/HSFfwJQoH0Ue5XI6x3TFvlZ6aVcICjyjEV+Kn6qTA=,1,0,,7,20150608
NPQqLWjur8aKRkKufpIPI5uIWUiaD/hbEJELkwDA3EQ=,1,0,,7,20150508
AqI4rY2ogsut1/PUj5z+4GKX9ysnlUorcbW9kQhVTr4=,1,0,,7,20170112
B59v76ZHkc7VRq/RjD9QoqozYAjVwYjLzTGzOLTwoEs=,18,17,female,4,20151115
sQHv9/FGE2HnSmIZZ+JMIEd+PhNARbODPiephDU/Sxg=,15,29,male,9,20110831
ExjPklmNGHgadMMeZmcrRsSJuDu9hRZqiHdc5CCmp+Q=,1,0,,7,20110912
2Awk0Eoapx3PToFPij0xMi9mSfLhwiY5HveGRcCiEwk=,1,0,,7,20110217
Xyj4bxTk5fclpU6DI6t/OCcURbDEEaJSwduwp7YVbQs=,1,0,,7,20110921
rmEpO++R4vihXm+q3QRAQmh5eUOSESAlNFXJlkNeLgo=,1,0,,7,20141102
ucSCU1VykbXkeBHTbKFxS9VyA/qj6KIDGhZ1s9+EdRA=,13,16,male,3,20130120
fhyJ7xsW43zsvN0HQwIVTFuVncAmPAXWsK+WFPKo5Gw=,11,22,male,3,20130122
G4FZ7o7PGnCPn3fLpxwb6HiVTczPV/ix5EPYggyyEs8=,5,45,female,7,20110201
IQngRlEXc6jNjtOrIUIyzTAHLTQPQMrEk6AjmBVAa/A=,1,0,,7,20120508
yF3uCb8nfZI/n81S736qQhJBoZ/V2QdJu0TeLEC9iLs=,5,31,male,3,20120624
uQw0XAoUj17+VaatUG2GalXAZTQ7Bud5ig4J0tgf3ig=,1,0,,7,20160213
cWt4PvmshqJ6Cbef9yxFs4GHYjsiwFLY/n1V3v6IJQ0=,1,0,,7,20160804
bWaGt+21oGjJnyP/ClPQG5E8Akdlb/UmoY+HNMQMPHc=,1,0,,7,20160607
rYeGYgKoSmIGfsm9lEAf2q5Xe2+E9I0WiTmeli1A8Vs=,11,23,female,4,20151014
LAFFu9WSDpcZfl30Z1RR3IpF0gmNsrukChCfZaD1C0Y=,1,0,,7,20120303
5xEdBM/05fTkw8kE3Y1DyjjyLCF/yFz4nzqgsTzFH/M=,1,0,,7,20160627
86gLxqKaIIQtqcQXq48vrH5t26O/2RU+7Nx8JvtkDw0=,15,29,male,9,20150930
yFQL/HafZDF0A2qO+RC+QygmcmwiLzAlU9cMygRoxTc=,1,0,,7,20151004
TF9P3foTUzF9zPAdJ680AL//vhQ0fmNOj+M2ROYtj6c=,22,30,male,9,20070225
cxcCL/oV3iDtBP1+3LW0Gwcw6beLiKpDUNIUc37EJ10=,13,32,,7,20160301
p/Rnqe8c6pYsnxpTlqpcIVarKmMcIFkac87vbkspDtg=,13,31,female,9,20070303
S1/0qjUCQ5SyWc/nzuz2zDgEW6K2JaD3icM/AJv4MgE=,1,0,,7,20160909
ZNi8HLC1x8FYRTDwMKy2tRFcy6Iu51CH7sRtY1v1qOk=,22,35,female,3,20160919
mHIMRB0Jg/rbRgtE6jpfPBgnPOvJcbNSUdeXzOHI84M=,1,0,,7,20131117
v24u9C5EKd+HdiDEyhvPgISwdeEZN+abyaK4jN6RNq4=,1,0,,7,20131206
Bc/AL70oRrCbEp0VwuzkLskLt58kyRiXoZWKppftXRE=,1,0,,7,20130720
DnlgEB7TWvZtjSSoNFMPrJcbxsIL5a8NMTXmj8Xx2qQ=,13,28,female,9,20051023
zYpbIFoaQKAAw95XVH4o452T/MS23yYCOJu8fo/ebSs=,1,0,,7,20151002
3DR/goWH+2xh/ODn7ktssgdz+aYocCY9DacbbMiuBeI=,15,22,female,4,20160521
Ty3Pnw0NjmRScmUm52Xpmgw8JaKS36dBCWSVy72BWjY=,13,39,male,9,20050130
p/baFbKR0OySuOPwHjgHplD0HXCsh6H7Z/jeUD/0Rn4=,1,0,,7,20130405
jQyAG7J8ADwV13SYIPETV7K/poudMYcQG8SYjygWYas=,1,0,,7,20130510
7OcOGN0YtrJBao9yvG81hd3ahTiHi8/CFG7lipUPYGg=,5,38,male,9,20040816
4ATJT9Qdhaxuh/DsL8dNISaQV9surjGol2bf4c74Cpw=,1,0,,7,20151206
ZJgoJbBQicAHC6ZXT/uMgnFmtLqRE3l69c+oXu0XST8=,13,59,female,7,20111220
rmV1xAS50MhkhK7WCSrsIPexjVqIpS0I5jUnFTUD5jM=,1,0,,7,20151207
4kYNGW9zZi4j/79IU9Tzp52vd1opAz0UdFTO7FoX65g=,14,23,male,3,20121215
OO2dr0sfngXMdz87Bjc0OhgwGLeZ8fUOYPhH52FYY0s=,8,31,female,9,20051001
reP6sppCKbYq6UiLI+83VmC/EgDWR8X8//pG/pQe/SY=,1,0,,7,20110206
hPYxYS+pF4FkikPJfikfWCaKf4P/D35GNDoFy+E60Ls=,22,35,female,3,20120518
gV2WLuSNjMFTIggBNTwn4Qler106vSFfMY6iqbyMn34=,13,0,,7,20120709
IhqdsUML1JEzikY87o2khmiqtSLMRy21P+wPE+Ch7Ng=,1,0,,7,20160812
MuuOJba7l9wQgQ8UIx+kk3GVCrUzLKqlgD9OkVWXEjI=,8,26,female,7,20160313
byFqf48+HmL8McEIYvUyWuhsrPsMpRssf/P0P1eI5bk=,14,20,female,3,20121202
1w8B6Vj5wMJcmQtx4sYKWG6lVZPvZ0tg9L6jLYz+GKY=,1,0,,7,20151119
pp390SuWrnPp4SNDTPoOC8Xe4/s19zVqEz7VrOSD/A8=,1,0,,7,20160202
pl9WrytMM8oA752pMubjX4Sc8OYRV2AYC0y4blunwjU=,1,0,,7,20140219
EQXadX9kWbjN8av5L/z62xRkS/jALXJWVOMjdcXUtnU=,1,0,,7,20160213
e9V5NZ0jlX07f6kkTXsb0KhB+53r2JfiJPL/Jf/uapA=,5,32,male,9,20160117
C8p5+q7XhvoWEYcLOWgPkjSfuYOaJv7WCtHcpa8Ux1o=,9,21,male,4,20160428
jG1w6Vu8bOPaW4TD4vKYCVO8caMF9RQmWivnHPsLE20=,1,0,,7,20160512
YSbdZW2IvhRzFxE4NB1enlA/3psSN9jR7kYfhpJJiEQ=,13,21,female,3,20150222
kdVNhs5K8zRvky0j7QkPR/Bagoeqe4glA95bMqKSDg4=,1,0,,7,20140307
pqRqmvlJ+UUgvGfdXqMciDuR3SuguixtJS5FghvxHAU=,1,0,,7,20111122
J/If1cruNwPJfIN05LnO2pfoClE9STHrrJnqzzK/jx4=,1,0,,7,20161210
meTRpvucmMbQ1GjT4YEwR824KtNTg+cpx3CczhWLeAI=,1,0,,4,20161218
gojnZMpMWy8tWPnYs3CABlTWnUk8qRM32CPXq8sjMv0=,1,0,,7,20150824
KsdN3Kftkl84unvAOezXkWy3dCEN6/WXrW3mV67jxoM=,1,0,,7,20110815
8Wn1P/MNPppwcaiUF0afV9gFTguLpsOVcXkn4NVuFGc=,5,27,female,9,20110825
e9oopkMediH9jj6T0nLuyIu50OC3NRLzc8WloQ67/Os=,13,32,male,9,20110906
MGnbQpnqVPtUdDoMoo8KiQCBjKPsD0bLfK1qEgnJ6V8=,1,24,female,3,20150527
weSUDDKakf79liVOIq1XkBjb0myR5BEbvAZM5v/SoTU=,13,33,female,9,20040729
ry0hT8FYYpF5eGW4u0DGIBSpLoiaSByhKYFO2SCJrg8=,1,0,,7,20160807
gzIFL54GLYAn5Qs8cos6EWWzphCw22gzVzigBV5f3SE=,1,0,,13,20161029
Esr3PcX1nhAc0D4/Og4Ka5JZ4txxzVf/KON7Vit8VvE=,1,0,,7,20140724
DFn/i6On+9Ft+h/BLXJ8jIl8UU+fQZA2/eiKHuAQGsc=,22,30,female,7,20150121
vfG4eIQlwsO5Is3Djd1rzPwY8GdSawPvzu9AY8aw37g=,13,15,male,3,20130725
YyP4fE3ZY68vt3phNRwXRtA801GIFIe+npXYhD1s9KY=,1,0,,7,20160701
MFf7FsMAodU189bWoSv2uwKSEyy4GW2Dinxk93hjQ48=,1,0,,7,20160523
gQpCftYWeaooSsAQVZr7lCUB5wtVK1Ltvthn0owaIys=,5,28,male,9,20130605
tn3REm6eiMsFwgQ8fvyDsK/1a76MoLsZT+FcW9bm1xM=,22,19,male,7,20150910
FaJirKJeiF63rfK8j5doRPuadC4wlrFWoQRyVPYqTGg=,1,0,,4,20151227
GudzVyKSHVVAcOuARZnp8hP7UWcnY8Mlbsq9bjf44/A=,13,37,female,9,20070410
niswL3msYgAhrGIxe0Sh/gZcjYt9vNGkytS4xdN0tqs=,14,19,male,9,20120118
nyCvjjBfN1Qbi5l+TZISD273+5tN+F05z1OWyjxpSjY=,12,21,male,3,20131213
7IiXK+TEE68rSt7p4GnXw6rCUhdyZoNxwRXbCSFsTe0=,4,32,female,3,20140106
bU7N2HknbBb1FuAXEpyDLONxF4Ybs4R87uAFf6g9zbo=,1,0,,7,20140123
O1Ftd48gQmByap7rsPeNzW/G47R/XiGj+sQe/Pr5dvY=,1,0,,7,20110630
AIZLG3dg1mwySVIveDLAQZA9/Z1FDCAWm349ns6ZUj4=,22,29,female,3,20130408
/K8nLsr4mhXlMA75cfUyAApQrulBB/ORbuFTDFrrUqA=,1,0,,7,20160125
ZGZJWPjGb4o4hWozP3UGUYCCYXsiAI3UUulWRC29JEg=,1,0,,7,20151207
oCd8KPa1TiLIGH5L++PRXrkSg++9M78Je6VV0zLt43o=,16,41,female,9,20070225
1wNduyqRnbubaVZg9BG4jh3Hb4vTYuDQsNUNzC7sBWY=,1,0,,7,20120411
512p5LhhNRdWAYYpFhCIbnTUuiEeFmUx2LfVZ+VgSyE=,1,0,,7,20120516
qOjflHZiEjwHOav97aXk8+lse2Eqh/3LMaLh/pOlNt4=,1,37,female,7,20130205
1P4VVFicd8uktFoZ8wdzEMmWAQHd1tte7zzFJa8xrXg=,1,0,,7,20151014
4umpUrZKvTaJdI3cTY7PxSxVK8SANv/9BOEkrhmIZ70=,13,54,female,9,20150317
Kq0+1RcTPW0I9aGfiAsIgPPzgfEtHnhhsCeUFUFRNFc=,15,27,female,9,20150201
VRMDf5g/oKhNLqFCOAuagCrK0RgCHPgLJQqbqr3Easg=,14,50,female,9,20120129
BSAZOpMRO0czCY2lGga3x1bUMGLlvQBNFo+qGYw2enQ=,15,20,male,9,20140309
SQRZgqV9uf0rYSYv1kU8ka/DGQ1jstcGrhkPbrHgwsc=,1,0,,7,20160221
K0vmKdcEn89fTkkuwN0TCGE1koxrQfxW5BiRGNFsjZs=,14,18,female,4,20160223
kp2yRQBo4ApAP3HLI24AF5QIXk2+t1nOymc8CTPLGCQ=,22,37,male,3,20150731
GuH8Uk5G2Pf1nQYCO38IZt18XwN2V86Sxa22Q85svc8=,13,49,female,7,20160401
yTlsze5ZvSiCRpAieBufpXCAbkW4gXMd5g7HLpBjDB0=,1,0,,7,20120412
55p2ozgMYLF/bP/T4GLWBmpbR6yLCGBluK+1YuH6ZnI=,15,38,male,9,20120705
Qo8D1nEicID6rP1yXQ8XYQUJ+w15pY6eHkWbzmScm4I=,8,0,male,3,20121220
W5kcDe0taTtDeQtghZ+z1o4O9iwXDq+8ZX1zyWwbBqY=,13,34,male,9,20070315
8fJpZt9yfbGwrF4enbFqJEQbPZhBmcM3ifHzN6ZgjX8=,1,0,,7,20170201
RHbTeV1HyNjCyrSIACaDUPSIJYhYGK4RCSa+Ij+So3o=,1,0,,7,20160322
zZXOqN8IVf1b0kLeBRmEXwWL5BHWGXfsW2oBU/Gs4W8=,1,0,,7,20141116
/u5R9jHDEGIaJATwc02Agcp6ko/j82UFRUwm7ZrV62I=,5,0,,9,20111128
0tfDkRO/3y8pe3ZfAAbo0JmWz8pcmhH6uYrOuRDx82w=,22,24,male,4,20151011
wGwEUq2jhL4ugKYJHUFvoziS4TTWImGh6Os+05fPdGo=,8,27,female,9,20160114
R7mu5yOyCKR/FnQEvFnIWHsMwbhfW8gE3VDCLkrwXSY=,1,0,,7,20111016
wbQxqPDzPNak6IR0y71+wD9nj5Rh5gL/j2kTDDgQCFo=,15,29,male,9,20111018
SUxQ4Jc7TYCPaweu7HLU8GkoXk+7tGvQ7G9GikEan8Y=,5,21,male,9,20140426
Gb5l4/LPuuHLrhNrJXQplIhGAbMZNvK0dIGgz+59WbQ=,22,17,female,4,20160607
WUnu/IQla7YtVKjU0+LHlo67DQx0oPyltVlsanyxdvc=,5,35,female,9,20091015
HJFDW+KfnEnoh99UWkTJCUXRawhSnL1R7QRmNEIaoQM=,1,0,,9,20150213
FWuOvPEPRS4poZUAyofFoBvP/PRb0VwcuNueArOP+bg=,1,0,,7,20160131
oDjPyMXq8YKeH8trxYBL8g7WnQYbmrv60njZsNZ9whA=,11,30,,9,20140806
n3bbqJ8dMfRx0D99O/pgWGgYVIk6rSzfZ5a5V2UuQms=,1,0,,7,20150507
HoNhY5Zbfn3f6wzqLJ9eXmtde2tHHrpkIXEa1wbuFlM=,1,0,,7,20150902
Y+/2T9KF+WRTHc5VZyIKBXmctWTGMeZEcyoJNAhZFXk=,1,0,,7,20110119
IcZdHhFxNko12I2BWKgIHuyAlZVJ1n8MYtWJppZK1FY=,15,32,female,9,20070326
WKgRv9j+PmFc3q6CSzA5qagD2XEAxDakO9SFEqFji2c=,1,0,,13,20170103
zj025u0hnWf/xa4kqOwo33HyQqzt16IdNrBXevZPXEQ=,1,0,,7,20110127
eFgzP+tF6Rdp9Mjw3mS4VdKeVJGKDFalx7l08MnraTg=,15,37,female,7,20150721
1bFEGnKDwg/wbLAx41mjRQCLIh+eFv5YMQh2zgP5+rQ=,4,36,male,9,20061021
iqT4y0nVWPO4YET4aZm9RlYu23KtS8DRz9l3I3TEmWM=,22,21,male,3,20140826
5T9N+bkwAvwNBI1zi9IECHqCiiPKZ2mI7va1RE0rlOM=,1,0,,7,20160207
/Z1Pn+m5gKm1LOphzwBCjnPL7zhefZttbDzpI3qV5g8=,1,0,,7,20160208
5NjUThruMcrH4jq7Z7vbQUpM8uwe3TOjI36t2gJG0DI=,22,56,male,7,20160802
G4ysZey8K5hpdt/ieNcbIOJqBe5j7pMkmCOTC3ufd5I=,4,26,female,3,20130501
mbvwbtnK6xyFpPFL9hTNQna0fTDtw6wcqGnz6Kl/7iM=,5,26,male,3,20150406
0ZvO+fVp4NpuPeM5driw1lVs9ppCBNffQdcWANKrPeY=,1,0,,7,20110109
guSePlwJxSqvyRdDASOD3z4ztWd4zX2UWgQytGTOJRw=,4,18,male,9,20160901
KENrxrmHCYt7Mz/xq3w4IfBJ50ZuPSOqjJlTCLKwUYs=,5,23,female,3,20120810
M3iiRXDQJwf21BIkmHIgSHd46oIhhDcnnmEK1rSlfyU=,14,35,female,9,20040802
qZE4Jh35q0CsSTm1y3ziYF5CV/yLPfgWfl/7M3bUE+c=,1,0,,7,20161222
QM9No3xgFzHNfvh0h3U/+lQvGwIZkNw7ZAo7bRIc8vA=,5,26,male,3,20170104
vjdmckHrM+jL4SXQLTAUOMtWZTiqUC5UWVRxR2981fs=,11,29,male,9,20050411
TBM4j92FKyRDWDP4ZPb1FOlixbnWDMPPXlsHvVJd4Do=,1,0,,7,20160122
XcfkGhO/eSqjPg+jd5PLvJglXjaOCc1ylfdyTEMBevY=,1,0,,7,20120325
Y4RayPWx1VSZGHSOpU/jojB8ya6meg1UdENMuxbWPlw=,13,27,female,7,20120519
Wfk8t40Iqgs8EwlvB+UGIKGcwWcjuzqi7h2sI1Mn4fA=,10,25,female,9,20140405
m6CsMl3xX6mfTqySUQnKGZgzSwygzdbR796DAp8jjPI=,4,43,female,9,20120930
uvfXQN9+ft6oiqBwCcYOsOFnYisXn2gq4hgGwLrAz3A=,4,32,female,3,20121109
JZf74UzoWREMnW4PnC6GGdjT9CA1nuE0m78XhgymKK4=,22,20,male,3,20121224
vxdeTxn66eEG/t3KRYZi4OtSboDkV/T2mBdcD7JmNVo=,4,27,male,7,20130809
SDQFa7H4qWpWYOB2G2wRRyiDu+27JBQ/Pe40X90j12w=,13,0,,9,20130827
HamJ6QlStUCPkXVvDfSBVAlQVGWyTAHbc2hqRWltS1o=,1,0,,7,20151029
LLr1GmGItUavBIbCmIcFDI9Brcd4mcUCKh6vQX/hMK0=,1,0,,7,20101227
29XkyQk9OP+a17bEOHcG0iE2BHGyfhxnueBEZ/3io84=,14,27,female,7,20130516
fIV4Dwdky3fmT0hOOiLKZlQCsXYXWJlbox8WAkkmT/o=,1,0,,7,20150912
nzgwZ6D3h8D6TMXT23mB3cHxFosdV/P4H7wQsaa4nuI=,6,36,female,9,20051020
7/+QFX/VEp2jtZksVlt6P5qgpomNZ42cSvQfb+J9XWI=,4,25,male,9,20051103
esVYH1p80iITWdDTlztPDF163lzlPAB1yFZEndI8oxE=,6,25,male,9,20120327
Ei4Fz0Qii+cze2KB2Q33McLGwT3jCrKni18bPjEY73s=,7,37,male,3,20120422
2kR56I20JPjc0DOSkmNhLtA8+I5j/oZhvZgsiBYtBoM=,4,0,,9,20150320
ltWdYoKkhU2A4JK4LlwCifYX3Fxj9xfyVp9Jc6LKsvE=,22,37,male,3,20120819
gxmqM3GpLh3yVxCgcQaN48Y8iRv7ktA8eHkQjyCPsW8=,3,26,male,9,20121008
uIFYoOe9F5XtnFmz5pxem61DiLmZdBzIDJjgoRdmJTE=,1,0,,3,20130817
j8mWG3TP3VwhpYgO1+X2Oay+UNgFIZctb9Mh0ewBtBc=,1,0,,7,20130824
ozfH2G6HtfvGcPbfLKpK6BG7Lrfl2VOE57LLD1iXT3c=,18,27,male,9,20070728
kiruq+9Ben3dbTKxMz/HORKfgTWjr9SCaq7w8TiFMbA=,13,22,female,9,20121225
fAk2cCEpZeQqElrk5I235uAfznHGQaWDnIxd5bB9jFM=,6,28,male,9,20080630
z57pPYbWayfaRmiN3zhTLLIm3q+bUDER57aStWNrwXg=,1,0,,7,20111223
dnZvr7vi9nM28LRnG8o2tTYcZNzEKUXwGblpkjTEE9g=,14,37,male,7,20120111
TTLWUT80p8X+q9si8rYFqh5zurSEJrmjogSfpJe7k7w=,1,0,,7,20120113
umykbHM4ru9oDTQOugd9tGQKAUKzhdD1E9HRalk24p8=,3,26,male,9,20060206
UbN3pjTs/pL62V3uQfDeY/BAh8Mx+nkRTBF7jvdXf6I=,1,0,,7,20160620
+dTPh4PI80znZ82NgJ50J9Zt4W1a917xcoeIVeq9Eeo=,1,0,,7,20151014
+xdGpC7lcWe9Jbd8x/M412hVOE1yTMFVhCo6VZPcmCM=,1,15,male,4,20160201
gLsQT4xLHALw2IkCE5ZFgqqot7+w0/ZkYcKSLyIbOeA=,1,0,,7,20160206
+yiJVlbC9lDrwBTjoGxrx81pE58L3bQCIuUj39rKaHk=,1,0,,7,20111202
UXS7k4nTll1tnJDj2i4eS6LFAZpgpWBwlCwAz0R52AM=,1,0,,7,20111216
l4TyGvM1mdlPkGuVOPts0PgJuLvIIsfK83BNzwEsnLE=,22,0,,4,20160706
OZ/vnCOQM6ctuYdUtHVe5MLoxaXCHb1ewZ/d9XmgErE=,15,41,male,9,20070212
btjQ+ZCGQ+KMykx81zqj22b+SqcOynExA2Y/Yfem2s8=,12,22,male,9,20140424
UhbrzcE+0/KXfYxTA9RW/5arGTcFvEQVifyw4UoofMY=,1,0,,7,20120121
GcWR1g4D8ZIyXm28ShCvUvenGEzSSB047zq8G8T8Dek=,1,0,,7,20150730
oA9QIlWhFeA1RG93UK8Tbo7CZ77+aYMdTOHxQLug7O0=,1,0,,9,20150804
ps4ujAmvHjYhjsQppr6jJu58aXhSIE71cZYYpzSNIRg=,1,0,,7,20120120
1QJsf0PXqq0d8KfXl/Rsdxwe4nasLveQ+d3PpCBNjc0=,5,51,female,9,20150417
8CCSGxujW44hk5+Qwaj8OaToBcz8DM+MYQpVEu9MXPc=,1,0,,9,20141130
MX3p6RxQbBnvICG1XSjMaZ0ejuM623tW0mDJGZ05GmQ=,1,0,,7,20141211
42HUX9tRmPXeQ1D6DcZcgC32jvkqOLUj5oUDF6x12zY=,1,0,,7,20141220
w3LfVxr80etddVKTBX1XlHDK2o/SrLt3cUZ5DRt2JVg=,1,0,,7,20111127
2HO9viIVlJhySLmwttyXhuASCvqJu0S4xfSyCZsUvog=,5,21,male,4,20151021
kLvGppfDQjjIK+Lv86Xk2UhTx1Gryy57LoYuBDg3SIo=,1,0,,7,20160117
15xRj7qttK2UVp/MCzA3kHOQhYjACRr+Ngi/naL178s=,10,45,male,3,20160118
igtm2PZ8HNOcVBXeruUa1Ywq/SNwJD6q3osWTYTywbo=,1,0,,7,20160706
aQNyEWT8k1FEXh68g0UNJc35Y8jEMEGQiTDs1/m5rjw=,5,22,female,9,20070221
Z7wt2G3sT+WL3yxmqfAeHLo2JCK4eiVkF5+IhrSEJak=,1,0,,7,20150914
sBop46fZL/OsRmSDSQNs4mYHSedAgqNLnw87f+5p8NA=,1,0,,7,20150916
qcfLobun7Pmbx+W2fToc4hNElIL/vEuW7V6uhsdhtPA=,13,24,female,9,20080920
S0R5I6tYt11VGc/6SaRXpFh6yH2mswQR7EimbBw9aHU=,14,24,female,9,20081010
KyaaCgLijWFwMW8g/f6qsL9bEyzxFM24rzYGe8RqQGg=,5,28,male,9,20081024
n8BFAy2rKTmEA11zareHkqp6fbCOzUAjKK+87xez5ZY=,1,0,,7,20160513
UusheG643vwxnL6xbM5Mgsw0d8zihuAVZYkxJV3Rgjo=,1,0,,7,20110212
N2vTFy3fakNV4RVnTvPJFn7KwhzrTEA/yj2qvVQscT0=,1,0,,7,20130728
VfdViIUDj3iwCAVpzHAT1F+zEh/2jymUKJHxYUEr/tM=,4,0,,9,20160321
fk/wpANA6Gjm99lyrayaAkaXseXvbdur4AcXyd3lQYI=,1,0,,7,20120204
CPsu8t4q6KLV3cs49Q6OQalRCBMP/WsHfyn5aXtamns=,1,0,,7,20160805
W+G6iiqUaPUyqxbihr+E93paGvxtn50ZYiRNeVyXGrw=,1,0,,7,20150804
usg3+q5HtvStS4RabSdTVVzlq6daIxKg5dlZcN/1x0s=,4,58,female,9,20150526
zKevwZ8mjBHON2P7PnC2TtdIqyix3NCI0bIBVfog22M=,1,0,,7,20161119
t+ctoIccLgP3VZuHsrLlPNIxHP4wu6xC8yehE4mPsAQ=,12,29,female,9,20041016
BQ2ZKrAmolHkiHWw4kcDzm8zBeShTUq7texsnErnqpA=,1,0,,4,20160520
t9wAbEkbhuiQTTVNuOztp3I1KshkbhMQNbzcW9SMk/g=,1,0,,7,20151030
bzDOo3Zc/vyQK4E86FGWB6CrT6Wjl8i3CHPAI2D/FxU=,22,29,male,3,20141120
5S2e9+uGE88ZzT9n8wZ/sqmx0wQaMQl1I/YWkxe+vqk=,1,0,,7,20100809
BEZbktZtoqJA3WodOu6xBHRB1hpep5NoX23BIEnotrs=,15,37,female,9,20100908
STzwog/ZsLpvmq6NNZ9FLskZ0s0vbvS5O0MCP5Fb9+U=,13,31,female,4,20151116
/poVko6RGo7HfGNAP/keA46twmpEcQ5m66I1a+niwj8=,17,0,,9,20140927
7IRSeaN9ZpfAVIHU4fn0Zqe4/9zmn6cQ9T/DSFDVqk8=,5,26,female,4,20151210
U+p9LK4O4qViXUHmSRW1Cg2TV+4FnSHBSJ9+pUuY8u0=,13,24,female,9,20090920
H4WIedEPopm3wpaAEW+io6GG1nIh5JRSRQtTYFi8zIM=,4,0,,3,20140214
DBtcyNajqgOR4163kciaLvmlJghoyoZgUiURo3+8b4g=,1,0,,7,20151121
BeT/xZ99TbUrIL9zQX52Jno97OlKfIus/OiL0Blr24g=,1,0,,7,20120503
9nMPyIzATc89AcBBboDL5quG3eanv7Lg+ipZI2bUXag=,13,27,male,3,20130901
eB+vq13RhmoeMZyTrHPHCgXCY9GMaUSeDWGieqrVIgY=,13,16,male,9,20130911
DhkYyTWqRT74vey18+4AmZoo0gukSFUUiveno1J602Q=,10,22,male,3,20120122
1UZu1smve/H8TZFzZdimO4c045cRjhj1pOouYQWFHCE=,1,22,female,7,20140311
RBPpjI29WDX5UEPrht6/1lhecQvtja8nY1Mxp5zovPc=,4,25,female,3,20151109
2j2PRNJlnHMkxtD3WlnhjqJCzhMOTTQaZB7Q25e9+Mc=,1,0,,7,20151114
RmEUlZu1GX6/7zN+Tq51jEmmxcBCeqFPd72SAmCmBb8=,1,0,,7,20161205
jFWtvhjh7aj2bD7TCOX+ok8LA0o7qrcBhMHr9YXkkU8=,5,21,female,3,20141010
K3BLeq3h/tpKbOVkKwWo6spLwN+XCay8XLSU2MJAbKk=,1,0,,7,20160718
3kKX6mxaaUspkMiXj9ix5+SomtBpInEitMS4ONQli7o=,5,35,female,4,20170121
5DcfQdMY5m2XfixdsjifrOnVx1t+IsZ32a6uQdHXRs4=,1,0,,7,20170126
ivnrXd9/vbvyJBkSsmFMIk7ORah4XRzkXn89DBOtSBE=,1,0,,7,20120719
3frr6BRJOInKtVasBoI1CK/ylrB7aqZDf0IOx/ymPPY=,1,0,,7,20160718
FohIH5dpk/7BrcblqPEvNEHYv2nk5BZDVEbPF6XMcPs=,14,28,female,9,20080523
IV5YSpsYZMmALVXUirbLyT9ZrunDFLfNkfYWjiM2DdQ=,14,20,male,3,20160528
QMcbFrPS8/zgSJZRe4ki0zUQko6SSn9QHdeQA2+v2qk=,1,0,,7,20161002
TP+Fw6/0PjzoDG2SoyS+dK7Lxxr+hp4WQdNUzcqyLMU=,1,0,,7,20161017
0BB3tSxp5CUK7x2KEYF8Z78qicqYxG1IYoL9Frsm9Xk=,1,0,,7,20161030
YxOVb1BAZotB9FkBcCY9wMLibLrEzp8IpTFJM3eAq3I=,1,0,,7,20160807
vdlYNHEXFuARF8P0j8mWUyw7ggqQeI7eeNgvrjxjO/A=,22,39,female,3,20120401
rzrq06dUiBsrzExbib7/T4covel1YeP0olIATro4PUo=,13,33,female,9,20120706
xQuAHmQ0ky2AqeSAS0GCsjxR4sV4AhtjVGxqn6z3njA=,13,54,female,9,20120817
e2/0rQrZ3/NarddEKcOCsfO34ZmycjJpQ2NthAxHjtc=,13,38,female,7,20110515
BCE/eP52vf+elfYqygWqnKRTJhlPY1xS9VeJECr/3bQ=,1,0,,7,20151211
ss3+uNsSiV/UKX4ntMFWFwmT9vAKGSV+//elW16GOII=,5,0,,9,20150325
iZno4e9ee9BbWucXR/72n7LSKxoFIZ+cU34348HOVaI=,4,45,male,7,20130807
aImlFdoTaLFYl9H91RsEmBjwxHJiSih341KKrz42fLo=,1,0,,7,20130809
uqyGtFY6iUim4HYqvsLOw2bm5KNoCtMNzsJ/vuNTKc0=,13,0,,9,20140808
fsjv2g8nCxpWsh3i45s1I+pL2L8flXurmCIvyue6xe8=,1,0,,7,20151108
XoAmmdvKf25oq0a7xywo1UlIAniFdpEbvBDS4sl0DCA=,4,18,male,7,20140923
wlv4X4ENeLgtMxAGKUiATYrbtbwk2akNXjdFKeT1UnE=,1,0,,7,20121006
DENyg5+RuPFhHwfFY61QszwNCUlCXA2OtygrRpPHoDw=,4,46,female,9,20080101
ZgVothcc3EKGdA51uo7gHPNVTWxzSKfDNjhhjSKyNWw=,1,0,,7,20161029
qWKdlGbuDzax74QnRb9QpvOGyEa3vwpPGkfsr5M1GpU=,13,20,male,9,20110918
XEOEKcRMMrnVn7nfK+Le8QNZQ+FjZxvpNfALOvJPkac=,15,0,,9,20160617
